691.5151	131.5708
603.7027	133.3996
695.2776	193.1845
606.9002	195.7018
1085.5179	224.5197
997.4360	223.9233
1086.0764	161.3762
998.3404	160.7446

317.5195	220.5108
229.8420	220.1790
317.7379	158.0893
230.6908	156.8546
691.4686	131.6124
603.6441	133.4404
695.2189	193.2341
606.8295	195.7325
1085.4474	224.5664
997.3548	223.9735
1085.9918	161.4294
998.2623	160.7874

317.5168	220.5101
229.8361	220.1901
317.7354	158.0819
230.6957	156.8638
691.4691	131.5836
603.6400	133.4213
695.2173	193.1987
606.8164	195.7119
1085.4353	224.5221
997.3431	223.9249
1085.9765	161.3847
998.2560	160.7474

317.5163	220.5324
229.8263	220.2172
317.7333	158.1053
230.6894	156.8817
691.4858	131.6037
603.6504	133.4390
695.2407	193.2228
606.8454	195.7358
1085.4490	224.5370
997.3709	223.9455
1085.9979	161.4027
998.2782	160.7636

317.5210	220.5256
229.8364	220.1995
317.7339	158.0976
230.6921	156.8689
691.4676	131.6011
603.6474	133.4342
695.2253	193.2165
606.8237	195.7316
1085.4300	224.5384
997.3362	223.9423
1085.9755	161.3983
998.2550	160.7648

317.5073	220.5144
229.8274	220.1898
317.7272	158.0888
230.6829	156.8577
691.4538	131.6048
603.6224	133.4294
695.2043	193.2193
606.7913	195.7272
1085.4215	224.5406
997.3242	223.9485
1085.9599	161.3983
998.2393	160.7667

317.4681	220.5107
229.7641	220.1862
317.6816	158.0807
230.6264	156.8550
691.4698	131.5864
603.6282	133.4173
695.2319	193.2037
606.7952	195.7144
1085.4913	224.5279
997.3992	223.9310
1086.0453	161.3854
998.3048	160.7494

317.5269	220.5153
229.8409	220.1863
317.7478	158.0837
230.6937	156.8561
691.5052	131.6027
603.6852	133.4255
695.2638	193.2172
606.8777	195.7246
1085.5209	224.5363
997.4405	223.9462
1086.0847	161.3970
998.3413	160.7614

317.5508	220.5252
229.8698	220.1995
317.7701	158.0911
230.7243	156.8715
691.5131	131.6020
603.6984	133.4248
695.2760	193.2150
606.8853	195.7275
1085.5138	224.5323
997.4305	223.9355
1086.0747	161.3896
998.3376	160.7591

317.5492	220.5270
229.8697	220.2023
317.7697	158.0964
230.7222	156.8761
691.5123	131.6051
603.6972	133.4274
695.2768	193.2237
606.8852	195.7261
1085.5118	224.5366
997.4324	223.9404
1086.0780	161.3942
998.3345	160.7593

317.4910	220.4898
229.8082	220.1575
317.7041	158.0634
230.6578	156.8314
691.4678	131.5696
603.6295	133.3932
695.2255	193.1769
606.8117	195.6968
1085.4774	224.5172
997.3859	223.9178
1086.0255	161.3715
998.2954	160.7364

317.4889	220.5195
229.7996	220.1931
317.7080	158.0836
230.6582	156.8638
691.4529	131.5955
603.6115	133.4282
695.2102	193.2150
606.7897	195.7211
1085.4513	224.5326
997.3507	223.9391
1085.9936	161.3923
998.2724	160.7555

317.5087	220.5212
229.8261	220.1975
317.7292	158.0863
230.6863	156.8656
691.4522	131.6000
603.6249	133.4289
695.1988	193.2147
606.7898	195.7251
1085.4081	224.5276
997.3121	223.9323
1085.9493	161.3824
998.2270	160.7538

317.4836	220.4878
229.7966	220.1598
317.6954	158.0505
230.6548	156.8365
691.4488	131.5660
603.6021	133.3900
695.1964	193.1772
606.7677	195.6960
1085.4252	224.5011
997.3269	223.9062
1085.9662	161.3620
998.2431	160.7274

317.4955	220.4729
229.8125	220.1420
317.7101	158.0398
230.6677	156.8197
691.4749	131.5563
603.6341	133.3819
695.2279	193.1698
606.8083	195.6869
1085.4662	224.5060
997.3751	223.9072
1086.0098	161.3634
998.2830	160.7296

317.5247	220.5176
229.8381	220.1913
317.7433	158.0859
230.6923	156.8659
691.4980	131.5966
603.6729	133.4256
695.2466	193.2108
606.8612	195.7232
1085.4883	224.5279
997.4025	223.9325
1086.0464	161.3867
998.3116	160.7545

317.5493	220.4998
229.8741	220.1735
317.7736	158.0642
230.7254	156.8509
691.5088	131.5861
603.6986	133.4112
695.2663	193.1996
606.8863	195.7078
1085.4912	224.5279
997.4098	223.9338
1086.0443	161.3845
998.3184	160.7529

317.5539	220.5139
229.8756	220.1895
317.7710	158.0957
230.7290	156.8613
691.5166	131.5923
603.7058	133.4210
695.2712	193.2083
606.8999	195.7177
1085.5169	224.5310
997.4320	223.9377
1086.0796	161.3914
998.3396	160.7569

317.5627	220.4817
229.8914	220.1516
317.7773	158.0421
230.7373	156.8315
691.5268	131.5697
603.7180	133.3935
695.2924	193.1757
606.9153	195.6903
1085.5412	224.5093
997.4604	223.9117
1086.1067	161.3698
998.3626	160.7316

317.5121	220.5064
229.8306	220.1774
317.7347	158.0630
230.6853	156.8497
691.4848	131.5776
603.6708	133.4038
695.2653	193.1865
606.8515	195.7005
1085.5170	224.5101
997.4127	223.9194
1086.0665	161.3684
998.3314	160.7361

317.4964	220.5220
229.8110	220.1904
317.7186	158.0792
230.6724	156.8620
691.4716	131.5874
603.6521	133.4156
695.2477	193.2004
606.8338	195.7065
1085.4977	224.5107
997.3895	223.9233
1086.0433	161.3707
998.3161	160.7405

317.5341	220.4990
229.8703	220.1647
317.7594	158.0624
