Test Date Time,22--10--19--09:47:43
Frame Grabbed,1005
FPS,999.916673610532
LED Left,2.69,LED Right,2.69
Time To Test,0.000

Frame No.,X(um),Y(um),Z(um),TX(min),TY(min),TZ(min),,N1 X,N1 Y,N2 X,N2 Y,W1 X,W1 Y, W2 X, W2 Y,S1 X,S1 Y,S2 X,S2 Y,E1 X,E1 Y,E2 X,E2 Y,tN1 X,tN1 Y,tN2 X,tN2 Y,tS1 X,tS1 Y,tS2 X,tS2 Y
879,-0.02,0.07,0.16,0.16,0.16,-0.10,,587.4666,54.7003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3525,51.7740,0.0000,0.0000,421.3554,221.5067,0.0000,0.0000,590.1433,282.6909,0.0000,0.0000,260.6622,277.1141,0.0000,0.0000,
880,-0.08,0.00,0.04,-0.12,0.18,0.04,,587.4581,54.6934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3468,51.7736,0.0000,0.0000,421.3675,221.5196,0.0000,0.0000,590.1463,282.6800,0.0000,0.0000,260.6594,277.1162,0.0000,0.0000,
881,-0.06,0.14,0.25,-0.21,0.04,0.07,,587.4673,54.6806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3598,51.7738,0.0000,0.0000,421.3710,221.5188,0.0000,0.0000,590.1459,282.6877,0.0000,0.0000,260.6551,277.1272,0.0000,0.0000,
882,-0.11,0.05,0.07,0.05,-0.11,-0.16,,587.4509,54.6938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3566,51.7833,0.0000,0.0000,421.3550,221.5146,0.0000,0.0000,590.1617,282.6934,0.0000,0.0000,260.6600,277.1100,0.0000,0.0000,
883,-0.13,-0.05,0.11,-0.26,-0.05,-0.03,,587.4694,54.6785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3508,51.7718,0.0000,0.0000,421.3645,221.5193,0.0000,0.0000,590.1627,282.6805,0.0000,0.0000,260.6538,277.1097,0.0000,0.0000,
884,-0.02,0.06,0.18,0.15,-0.12,-0.05,,587.4613,54.6868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3628,51.7842,0.0000,0.0000,421.3687,221.5059,0.0000,0.0000,590.1458,282.6885,0.0000,0.0000,260.6568,277.1162,0.0000,0.0000,
885,-0.10,0.14,0.25,0.05,0.04,-0.06,,587.4636,54.6909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3553,51.7754,0.0000,0.0000,421.3625,221.5097,0.0000,0.0000,590.1540,282.6940,0.0000,0.0000,260.6603,277.1202,0.0000,0.0000,
886,0.07,0.00,0.17,0.11,0.00,-0.12,,587.4724,54.6905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3637,51.7747,0.0000,0.0000,421.3761,221.5051,0.0000,0.0000,590.1437,282.6882,0.0000,0.0000,260.6525,277.1088,0.0000,0.0000,
887,-0.10,0.10,0.19,0.14,0.16,-0.04,,587.4599,54.6978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3566,51.7750,0.0000,0.0000,421.3680,221.5076,0.0000,0.0000,590.1543,282.6905,0.0000,0.0000,260.6588,277.1191,0.0000,0.0000,
888,0.01,0.03,0.24,-0.12,0.18,0.06,,587.4647,54.6845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3576,51.7659,0.0000,0.0000,421.3757,221.5115,0.0000,0.0000,590.1365,282.6810,0.0000,0.0000,260.6563,277.1189,0.0000,0.0000,
889,-0.06,0.07,0.15,-0.01,0.25,0.01,,587.4442,54.6968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3487,51.7703,0.0000,0.0000,421.3615,221.5136,0.0000,0.0000,590.1460,282.6858,0.0000,0.0000,260.6590,277.1194,0.0000,0.0000,
890,-0.06,0.02,0.17,0.09,0.06,-0.01,,587.4583,54.6898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3509,51.7762,0.0000,0.0000,421.3706,221.5067,0.0000,0.0000,590.1487,282.6840,0.0000,0.0000,260.6579,277.1152,0.0000,0.0000,
891,-0.08,0.03,0.12,-0.02,0.20,0.07,,587.4592,54.6927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3535,51.7741,0.0000,0.0000,421.3655,221.5138,0.0000,0.0000,590.1457,282.6804,0.0000,0.0000,260.6582,277.1200,0.0000,0.0000,
892,-0.11,0.13,0.15,0.09,0.07,0.06,,587.4649,54.6936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3548,51.7836,0.0000,0.0000,421.3577,221.5125,0.0000,0.0000,590.1499,282.6874,0.0000,0.0000,260.6576,277.1259,0.0000,0.0000,
893,-0.11,0.10,0.24,-0.09,0.23,0.07,,587.4594,54.6891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3623,51.7678,0.0000,0.0000,421.3669,221.5127,0.0000,0.0000,590.1570,282.6849,0.0000,0.0000,260.6502,277.1238,0.0000,0.0000,
894,0.02,0.01,0.11,-0.13,-0.04,-0.03,,587.4618,54.6846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3541,51.7772,0.0000,0.0000,421.3809,221.5175,0.0000,0.0000,590.1417,282.6842,0.0000,0.0000,260.6549,277.1140,0.0000,0.0000,
895,-0.14,0.04,0.13,-0.15,0.02,0.09,,587.4680,54.6826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3585,51.7786,0.0000,0.0000,421.3691,221.5185,0.0000,0.0000,590.1530,282.6804,0.0000,0.0000,260.6568,277.1218,0.0000,0.0000,
896,-0.04,0.06,0.03,0.02,0.24,0.05,,587.4607,54.7017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3483,51.7783,0.0000,0.0000,421.3574,221.5177,0.0000,0.0000,590.1435,282.6833,0.0000,0.0000,260.6570,277.1203,0.0000,0.0000,
897,-0.11,0.07,0.13,-0.06,-0.03,0.00,,587.4541,54.6863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3609,51.7802,0.0000,0.0000,421.3746,221.5161,0.0000,0.0000,590.1463,282.6861,0.0000,0.0000,260.6654,277.1192,0.0000,0.0000,
898,-0.05,0.11,0.15,0.13,0.14,-0.14,,587.4747,54.7022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3576,51.7746,0.0000,0.0000,421.3665,221.5099,0.0000,0.0000,590.1472,282.6957,0.0000,0.0000,260.6656,277.1147,0.0000,0.0000,
899,-0.01,0.04,0.13,0.06,0.20,-0.08,,587.4644,54.6990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3553,51.7705,0.0000,0.0000,421.3652,221.5107,0.0000,0.0000,590.1476,282.6883,0.0000,0.0000,260.6560,277.1130,0.0000,0.0000,
900,0.00,0.08,0.12,0.15,0.23,-0.08,,587.4597,54.7047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3507,51.7738,0.0000,0.0000,421.3558,221.5098,0.0000,0.0000,590.1500,282.6910,0.0000,0.0000,260.6520,277.1155,0.0000,0.0000,
901,-0.07,-0.05,0.02,-0.04,0.14,0.00,,587.4625,54.6945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3653,51.7753,0.0000,0.0000,421.3820,221.5163,0.0000,0.0000,590.1469,282.6791,0.0000,0.0000,260.6601,277.1116,0.0000,0.0000,
902,0.00,0.02,0.13,-0.11,0.03,-0.05,,587.4589,54.6870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3468,51.7736,0.0000,0.0000,421.3693,221.5157,0.0000,0.0000,590.1383,282.6855,0.0000,0.0000,260.6616,277.1137,0.0000,0.0000,
903,-0.09,0.01,0.07,-0.04,0.34,0.04,,587.4496,54.7004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3526,51.7689,0.0000,0.0000,421.3633,221.5164,0.0000,0.0000,590.1498,282.6806,0.0000,0.0000,260.6573,277.1171,0.0000,0.0000,
904,-0.06,-0.09,0.02,0.16,0.11,0.03,,587.4688,54.6946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3499,51.7798,0.0000,0.0000,421.3477,221.5073,0.0000,0.0000,590.1446,282.6751,0.0000,0.0000,260.6585,277.1104,0.0000,0.0000,
905,-0.01,0.00,0.09,-0.21,0.06,0.01,,587.4575,54.6857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3413,51.7735,0.0000,0.0000,421.3564,221.5209,0.0000,0.0000,590.1419,282.6815,0.0000,0.0000,260.6560,277.1153,0.0000,0.0000,
906,-0.10,0.09,0.12,0.08,0.17,-0.04,,587.4443,54.6997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3582,51.7760,0.0000,0.0000,421.3588,221.5125,0.0000,0.0000,590.1521,282.6898,0.0000,0.0000,260.6612,277.1180,0.0000,0.0000,
907,-0.10,-0.04,0.04,0.05,0.54,0.06,,587.4681,54.7084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3542,51.7633,0.0000,0.0000,421.3687,221.5121,0.0000,0.0000,590.1471,282.6765,0.0000,0.0000,260.6595,277.1146,0.0000,0.0000,
908,-0.12,0.10,0.25,0.15,0.08,0.03,,587.4634,54.6901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3578,51.7772,0.0000,0.0000,421.3714,221.5040,0.0000,0.0000,590.1484,282.6867,0.0000,0.0000,260.6633,277.1220,0.0000,0.0000,
909,-0.23,0.05,0.15,0.07,0.12,0.03,,587.4614,54.6926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3566,51.7765,0.0000,0.0000,421.3820,221.5095,0.0000,0.0000,590.1621,282.6838,0.0000,0.0000,260.6631,277.1185,0.0000,0.0000,
910,0.04,0.05,0.14,-0.17,-0.04,-0.11,,587.4652,54.6859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3507,51.7738,0.0000,0.0000,421.3538,221.5186,0.0000,0.0000,590.1405,282.6904,0.0000,0.0000,260.6584,277.1124,0.0000,0.0000,
911,-0.02,0.06,0.15,-0.09,0.05,-0.05,,587.4702,54.6891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3479,51.7737,0.0000,0.0000,421.3657,221.5157,0.0000,0.0000,590.1484,282.6886,0.0000,0.0000,260.6542,277.1159,0.0000,0.0000,
912,-0.06,0.04,0.08,-0.10,0.14,-0.04,,587.4564,54.6944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3593,51.7736,0.0000,0.0000,421.3632,221.5189,0.0000,0.0000,590.1496,282.6866,0.0000,0.0000,260.6582,277.1156,0.0000,0.0000,
913,-0.03,0.04,0.00,-0.06,0.22,-0.06,,587.4660,54.7032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3651,51.7745,0.0000,0.0000,421.3675,221.5216,0.0000,0.0000,590.1443,282.6875,0.0000,0.0000,260.6604,277.1144,0.0000,0.0000,
914,-0.13,-0.02,0.05,-0.12,0.04,-0.03,,587.4637,54.6894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3548,51.7761,0.0000,0.0000,421.3549,221.5186,0.0000,0.0000,590.1582,282.6825,0.0000,0.0000,260.6574,277.1121,0.0000,0.0000,
915,-0.22,0.02,0.02,-0.04,0.16,0.03,,587.4603,54.6965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3491,51.7777,0.0000,0.0000,421.3645,221.5186,0.0000,0.0000,590.1609,282.6819,0.0000,0.0000,260.6632,277.1170,0.0000,0.0000,
916,0.03,0.01,0.10,0.19,0.11,-0.03,,587.4516,54.6980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3576,51.7787,0.0000,0.0000,421.3607,221.5064,0.0000,0.0000,590.1404,282.6842,0.0000,0.0000,260.6560,277.1134,0.0000,0.0000,
917,-0.01,-0.01,0.05,0.13,0.11,-0.03,,587.4476,54.6976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3557,51.7789,0.0000,0.0000,421.3722,221.5100,0.0000,0.0000,590.1431,282.6823,0.0000,0.0000,260.6567,277.1123,0.0000,0.0000,
918,-0.10,0.04,0.07,0.00,0.27,0.05,,587.4651,54.6997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3421,51.7736,0.0000,0.0000,421.3550,221.5161,0.0000,0.0000,590.1559,282.6826,0.0000,0.0000,260.6515,277.1194,0.0000,0.0000,
919,-0.10,0.04,0.13,0.14,0.28,0.02,,587.4628,54.7009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3413,51.7728,0.0000,0.0000,421.3667,221.5080,0.0000,0.0000,590.1430,282.6835,0.0000,0.0000,260.6655,277.1184,0.0000,0.0000,
920,-0.12,0.13,0.26,-0.06,0.08,0.01,,587.4718,54.6868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3548,51.7727,0.0000,0.0000,421.3588,221.5123,0.0000,0.0000,590.1531,282.6898,0.0000,0.0000,260.6590,277.1230,0.0000,0.0000,
921,-0.12,-0.06,0.04,-0.02,0.15,0.03,,587.4575,54.6926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3541,51.7747,0.0000,0.0000,421.3650,221.5141,0.0000,0.0000,590.1495,282.6765,0.0000,0.0000,260.6618,277.1122,0.0000,0.0000,
922,-0.05,-0.01,0.03,0.11,0.16,-0.07,,587.4787,54.7015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3601,51.7764,0.0000,0.0000,421.3706,221.5117,0.0000,0.0000,590.1542,282.6848,0.0000,0.0000,260.6536,277.1103,0.0000,0.0000,
923,0.04,0.01,0.24,-0.05,0.25,-0.04,,587.4593,54.6903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3457,51.7611,0.0000,0.0000,421.3574,221.5080,0.0000,0.0000,590.1499,282.6846,0.0000,0.0000,260.6449,277.1131,0.0000,0.0000,
924,-0.11,0.08,0.18,0.15,0.27,0.01,,587.4666,54.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3603,51.7718,0.0000,0.0000,421.3670,221.5067,0.0000,0.0000,590.1520,282.6863,0.0000,0.0000,260.6590,277.1198,0.0000,0.0000,
925,0.00,0.01,0.16,0.04,0.17,-0.07,,587.4681,54.6948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3496,51.7694,0.0000,0.0000,421.3742,221.5091,0.0000,0.0000,590.1434,282.6861,0.0000,0.0000,260.6578,277.1122,0.0000,0.0000,
926,-0.09,0.01,0.06,-0.06,0.18,-0.03,,587.4626,54.6962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3583,51.7727,0.0000,0.0000,421.3794,221.5173,0.0000,0.0000,590.1546,282.6846,0.0000,0.0000,260.6562,277.1139,0.0000,0.0000,
927,-0.13,0.07,0.13,0.18,0.30,0.11,,587.4792,54.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3468,51.7770,0.0000,0.0000,421.3513,221.5079,0.0000,0.0000,590.1498,282.6814,0.0000,0.0000,260.6581,277.1245,0.0000,0.0000,
928,0.06,0.08,0.25,0.00,-0.07,-0.11,,587.4598,54.6843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3506,51.7747,0.0000,0.0000,421.3608,221.5084,0.0000,0.0000,590.1379,282.6923,0.0000,0.0000,260.6582,277.1149,0.0000,0.0000,
929,0.05,-0.08,0.10,0.10,0.11,-0.02,,587.4644,54.6913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3532,51.7733,0.0000,0.0000,421.3846,221.5058,0.0000,0.0000,590.1405,282.6779,0.0000,0.0000,260.6525,277.1083,0.0000,0.0000,
930,0.06,0.10,0.25,-0.13,0.01,-0.12,,587.4579,54.6859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3542,51.7694,0.0000,0.0000,421.3598,221.5143,0.0000,0.0000,590.1499,282.6942,0.0000,0.0000,260.6472,277.1150,0.0000,0.0000,
931,-0.10,-0.03,0.25,0.03,0.03,-0.16,,587.4690,54.6859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3556,51.7658,0.0000,0.0000,421.3638,221.5030,0.0000,0.0000,590.1590,282.6877,0.0000,0.0000,260.6605,277.1051,0.0000,0.0000,
932,-0.04,-0.03,0.11,0.27,0.22,0.02,,587.4582,54.6999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3623,51.7763,0.0000,0.0000,421.3542,221.5014,0.0000,0.0000,590.1501,282.6794,0.0000,0.0000,260.6515,277.1135,0.0000,0.0000,
933,-0.02,0.01,0.13,-0.03,-0.10,0.04,,587.4727,54.6812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3503,51.7825,0.0000,0.0000,421.3631,221.5130,0.0000,0.0000,590.1521,282.6809,0.0000,0.0000,260.6451,277.1172,0.0000,0.0000,
934,-0.08,-0.03,0.08,0.09,0.14,-0.04,,587.4711,54.6962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3510,51.7750,0.0000,0.0000,421.3645,221.5095,0.0000,0.0000,590.1503,282.6820,0.0000,0.0000,260.6595,277.1110,0.0000,0.0000,
935,-0.18,0.02,0.20,-0.05,0.11,0.12,,587.4677,54.6833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3589,51.7738,0.0000,0.0000,421.3555,221.5108,0.0000,0.0000,590.1540,282.6781,0.0000,0.0000,260.6599,277.1217,0.0000,0.0000,
936,-0.07,0.01,0.14,-0.03,0.00,0.03,,587.4592,54.6846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3430,51.7782,0.0000,0.0000,421.3581,221.5126,0.0000,0.0000,590.1447,282.6813,0.0000,0.0000,260.6604,277.1171,0.0000,0.0000,
937,-0.02,0.13,0.24,0.22,-0.03,-0.01,,587.4548,54.6904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3544,51.7829,0.0000,0.0000,421.3753,221.5033,0.0000,0.0000,590.1510,282.6908,0.0000,0.0000,260.6496,277.1217,0.0000,0.0000,
938,-0.07,0.10,0.25,0.21,-0.13,-0.03,,587.4557,54.6855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3540,51.7850,0.0000,0.0000,421.3550,221.5021,0.0000,0.0000,590.1491,282.6900,0.0000,0.0000,260.6591,277.1194,0.0000,0.0000,
939,0.03,0.07,0.23,-0.08,0.20,-0.05,,587.4520,54.6918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3534,51.7650,0.0000,0.0000,421.3692,221.5120,0.0000,0.0000,590.1403,282.6891,0.0000,0.0000,260.6572,277.1164,0.0000,0.0000,
940,-0.11,-0.05,0.09,0.03,0.23,0.09,,587.4678,54.6930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3384,51.7728,0.0000,0.0000,421.3692,221.5103,0.0000,0.0000,590.1463,282.6748,0.0000,0.0000,260.6602,277.1158,0.0000,0.0000,
941,0.04,0.06,0.23,-0.30,-0.10,-0.07,,587.4662,54.6761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3503,51.7708,0.0000,0.0000,421.3636,221.5197,0.0000,0.0000,590.1405,282.6893,0.0000,0.0000,260.6558,277.1155,0.0000,0.0000,
942,-0.02,0.07,0.20,-0.04,0.19,0.07,,587.4701,54.6891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3643,51.7713,0.0000,0.0000,421.3633,221.5119,0.0000,0.0000,590.1425,282.6828,0.0000,0.0000,260.6538,277.1223,0.0000,0.0000,
943,-0.11,0.05,0.30,0.04,0.08,-0.07,,587.4628,54.6863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3481,51.7672,0.0000,0.0000,421.3732,221.5035,0.0000,0.0000,590.1565,282.6887,0.0000,0.0000,260.6593,277.1138,0.0000,0.0000,
944,-0.19,0.04,0.20,0.23,0.00,-0.07,,587.4595,54.6920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3587,51.7790,0.0000,0.0000,421.3639,221.5014,0.0000,0.0000,590.1551,282.6884,0.0000,0.0000,260.6711,277.1138,0.0000,0.0000,
945,-0.14,0.07,0.26,0.24,0.02,0.08,,587.4615,54.6863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3513,51.7816,0.0000,0.0000,421.3818,221.4990,0.0000,0.0000,590.1495,282.6822,0.0000,0.0000,260.6608,277.1227,0.0000,0.0000,
946,0.01,0.06,0.16,0.09,0.04,0.02,,587.4656,54.6901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3569,51.7802,0.0000,0.0000,421.3611,221.5091,0.0000,0.0000,590.1404,282.6851,0.0000,0.0000,260.6551,277.1197,0.0000,0.0000,
947,-0.27,0.11,0.23,-0.03,0.19,-0.07,,587.4721,54.6949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3523,51.7679,0.0000,0.0000,421.3699,221.5121,0.0000,0.0000,590.1710,282.6931,0.0000,0.0000,260.6648,277.1181,0.0000,0.0000,
948,-0.10,-0.06,0.02,0.08,0.15,0.01,,587.4644,54.6967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3546,51.7776,0.0000,0.0000,421.3648,221.5115,0.0000,0.0000,590.1482,282.6778,0.0000,0.0000,260.6615,277.1114,0.0000,0.0000,
949,-0.17,-0.04,0.11,-0.17,-0.08,0.07,,587.4619,54.6770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3571,51.7788,0.0000,0.0000,421.3679,221.5167,0.0000,0.0000,590.1608,282.6760,0.0000,0.0000,260.6535,277.1153,0.0000,0.0000,
950,0.00,0.06,0.16,-0.06,-0.05,-0.13,,587.4509,54.6878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3520,51.7753,0.0000,0.0000,421.3757,221.5139,0.0000,0.0000,590.1421,282.6917,0.0000,0.0000,260.6628,277.1121,0.0000,0.0000,
951,-0.08,0.07,0.19,-0.18,-0.08,-0.13,,587.4708,54.6831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3588,51.7721,0.0000,0.0000,421.3779,221.5173,0.0000,0.0000,590.1528,282.6926,0.0000,0.0000,260.6624,277.1123,0.0000,0.0000,
952,-0.02,0.01,0.01,-0.03,-0.08,-0.11,,587.4623,54.6922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3545,51.7829,0.0000,0.0000,421.3586,221.5183,0.0000,0.0000,590.1511,282.6881,0.0000,0.0000,260.6553,277.1097,0.0000,0.0000,
953,-0.05,0.05,0.25,0.02,0.13,-0.03,,587.4620,54.6886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3493,51.7684,0.0000,0.0000,421.3723,221.5064,0.0000,0.0000,590.1487,282.6866,0.0000,0.0000,260.6573,277.1158,0.0000,0.0000,
954,0.06,0.06,0.13,-0.03,0.16,-0.06,,587.4650,54.6958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3525,51.7719,0.0000,0.0000,421.3814,221.5148,0.0000,0.0000,590.1444,282.6889,0.0000,0.0000,260.6485,277.1158,0.0000,0.0000,
955,0.06,0.00,0.18,-0.21,0.17,-0.15,,587.4633,54.6902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3699,51.7597,0.0000,0.0000,421.3608,221.5162,0.0000,0.0000,590.1470,282.6894,0.0000,0.0000,260.6525,277.1070,0.0000,0.0000,
956,-0.11,-0.04,0.10,0.04,-0.12,0.03,,587.4517,54.6819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3607,51.7839,0.0000,0.0000,421.3750,221.5095,0.0000,0.0000,590.1542,282.6785,0.0000,0.0000,260.6557,277.1134,0.0000,0.0000,
957,-0.15,-0.04,0.12,-0.02,-0.08,-0.05,,587.4682,54.6836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3571,51.7776,0.0000,0.0000,421.3695,221.5109,0.0000,0.0000,590.1578,282.6821,0.0000,0.0000,260.6622,277.1096,0.0000,0.0000,
958,0.02,-0.03,0.02,-0.03,0.02,-0.12,,587.4606,54.6942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3517,51.7766,0.0000,0.0000,421.3723,221.5162,0.0000,0.0000,590.1478,282.6858,0.0000,0.0000,260.6542,277.1069,0.0000,0.0000,
959,-0.05,0.15,0.17,0.16,0.09,0.07,,587.4637,54.6954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3481,51.7845,0.0000,0.0000,421.3816,221.5100,0.0000,0.0000,590.1435,282.6883,0.0000,0.0000,260.6559,277.1277,0.0000,0.0000,
960,-0.18,-0.01,0.22,-0.06,0.11,-0.04,,587.4497,54.6854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3583,51.7661,0.0000,0.0000,421.3772,221.5084,0.0000,0.0000,590.1589,282.6830,0.0000,0.0000,260.6640,277.1119,0.0000,0.0000,
961,0.08,0.01,0.18,-0.09,0.22,-0.01,,587.4682,54.6910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3514,51.7655,0.0000,0.0000,421.3666,221.5129,0.0000,0.0000,590.1283,282.6832,0.0000,0.0000,260.6591,277.1151,0.0000,0.0000,
962,-0.21,0.00,0.09,0.20,0.18,0.10,,587.4738,54.6957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3612,51.7803,0.0000,0.0000,421.3703,221.5057,0.0000,0.0000,590.1605,282.6771,0.0000,0.0000,260.6579,277.1190,0.0000,0.0000,
963,-0.04,0.06,0.13,0.04,-0.17,-0.08,,587.4655,54.6861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3488,51.7852,0.0000,0.0000,421.3634,221.5124,0.0000,0.0000,590.1458,282.6895,0.0000,0.0000,260.6612,277.1146,0.0000,0.0000,
964,0.02,0.05,0.16,-0.25,0.15,-0.02,,587.4508,54.6871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3531,51.7665,0.0000,0.0000,421.3721,221.5206,0.0000,0.0000,590.1368,282.6858,0.0000,0.0000,260.6597,277.1165,0.0000,0.0000,
965,-0.22,0.13,0.06,0.28,0.25,0.09,,587.4749,54.7079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3525,51.7864,0.0000,0.0000,421.3623,221.5102,0.0000,0.0000,590.1615,282.6862,0.0000,0.0000,260.6590,277.1267,0.0000,0.0000,
966,0.00,-0.02,0.08,0.01,-0.13,-0.08,,587.4562,54.6858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3546,51.7823,0.0000,0.0000,421.3700,221.5126,0.0000,0.0000,590.1428,282.6845,0.0000,0.0000,260.6589,277.1098,0.0000,0.0000,
967,-0.19,0.10,0.16,0.03,0.21,0.06,,587.4640,54.6960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3597,51.7752,0.0000,0.0000,421.3614,221.5131,0.0000,0.0000,590.1512,282.6856,0.0000,0.0000,260.6667,277.1239,0.0000,0.0000,
968,-0.10,0.06,0.17,0.04,0.04,-0.10,,587.4601,54.6922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3596,51.7747,0.0000,0.0000,421.3685,221.5103,0.0000,0.0000,590.1549,282.6903,0.0000,0.0000,260.6605,277.1135,0.0000,0.0000,
969,-0.02,0.08,0.07,-0.09,-0.08,0.03,,587.4680,54.6869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.3552,51.7859,0.0000,0.0000,421.3748,221.5209,0.0000,0.0000,590.1448,282.6859,0.0000,0.0000,260.6530,277.1212,0.0000,0.0000,
